index,gold_type,gold_q1,gold_q2,graph_r1_primary,graph_r1_correct,graph_r2_primary,graph_r2_correct,graph_joint,atomr_r1_primary,atomr_r1_correct,atomr_r2_primary,atomr_r2_correct,atomr_joint,deepsieve_r1_primary,deepsieve_r1_correct,deepsieve_r2_primary,deepsieve_r2_correct,deepsieve_joint
290,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,table,1,0
291,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
292,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
293,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,table,1,0
294,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
295,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
296,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
297,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,table,1,0
298,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
299,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
300,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
301,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,table,1,0
302,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
303,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
304,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
305,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,table,1,0
306,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
307,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
308,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
309,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
310,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
311,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,kg,0,0
312,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
313,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
314,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
315,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
316,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
317,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
318,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
319,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
320,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
321,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
322,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
323,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
324,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
325,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
326,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
327,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,table,0,table,1,0
328,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
329,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
330,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
331,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
332,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
333,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,kg,1,kg,0,0
334,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
335,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
336,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,kg,1,table,1,1
337,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,kg,1,doc,0,0
338,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
339,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
340,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
341,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
342,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
343,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
344,type_k2t,kg,table,kg,1,table,1,1,kg,1,doc,0,0,kg,1,kg,0,0
345,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
346,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
347,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
348,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,table,0,doc,0,0
349,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
350,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
351,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,kg,0,0
352,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
353,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
354,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
355,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
356,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
357,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
358,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,kg,1,table,1,1
359,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
360,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
361,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,kg,1,table,1,1
362,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
363,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
364,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,kg,1,table,1,1
365,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
366,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
367,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,table,1,0
368,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
369,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,doc,0,table,1,0
370,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
371,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
372,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,doc,0,table,1,0
373,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
374,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
375,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,doc,0,table,1,0
376,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
377,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
378,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
379,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
380,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
381,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
382,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
383,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
384,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,table,1,0
385,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
386,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
387,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
388,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,doc,0,table,1,0
389,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
390,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
391,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
392,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
393,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
394,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
395,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
396,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
397,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,kg,1,table,1,1
398,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
399,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
400,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
401,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
402,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
403,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,doc,0,0
404,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,kg,0,0
405,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,kg,1,table,1,1
406,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
407,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,kg,0,0
408,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,kg,0,0
409,type_k2t,kg,table,kg,1,kg,0,0,kg,1,kg,0,0,kg,1,kg,0,0
410,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
411,type_k2t,kg,table,table,0,kg,0,0,kg,1,kg,0,0,kg,1,kg,0,0
412,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
413,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,kg,1,table,1,1
414,type_k2t,kg,table,kg,1,kg,0,0,kg,1,kg,0,0,kg,1,kg,0,0
415,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
416,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
417,type_k2t,kg,table,kg,1,kg,0,0,kg,1,kg,0,0,kg,1,kg,0,0
418,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
419,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,kg,0,0
420,type_k2t,kg,table,kg,1,kg,0,0,kg,1,kg,0,0,kg,1,kg,0,0
421,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
422,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,kg,0,0
423,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
424,type_k2t,kg,table,table,0,kg,0,0,kg,1,kg,0,0,kg,1,kg,0,0
425,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,table,0,kg,0,0
426,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
427,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
428,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,table,0,kg,0,0
429,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,table,0,table,1,0
430,type_k2t,kg,table,table,0,kg,0,0,kg,1,kg,0,0,doc,0,kg,0,0
431,type_k2t,kg,table,kg,1,kg,0,0,kg,1,kg,0,0,kg,1,kg,0,0
432,type_k2t,kg,table,table,0,kg,0,0,kg,1,kg,0,0,kg,1,kg,0,0
433,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,table,1,0
434,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
435,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
436,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
437,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
438,type_k2t,kg,table,table,0,kg,0,0,kg,1,kg,0,0,doc,0,kg,0,0
439,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
440,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
441,type_k2t,kg,table,doc,0,table,1,0,kg,1,table,1,1,kg,1,table,1,1
442,type_k2t,kg,table,table,0,kg,0,0,kg,1,kg,0,0,kg,1,kg,0,0
443,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
444,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
445,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
446,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
447,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,kg,0,0
448,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
449,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
450,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
451,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,table,0,table,1,0
452,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
453,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
454,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,table,0,table,1,0
455,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
456,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,table,0,table,1,0
457,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
458,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
459,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
460,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,kg,1,table,1,1
461,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
462,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
463,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
464,type_k2t,kg,table,kg,1,table,1,1,doc,0,kg,0,0,doc,0,table,1,0
465,type_k2t,kg,table,doc,0,table,1,0,kg,1,table,1,1,doc,0,table,1,0
466,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
467,type_k2t,kg,table,kg,1,table,1,1,doc,0,kg,0,0,kg,1,table,1,1
468,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,doc,0,table,1,0
469,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
470,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
471,type_k2t,kg,table,kg,1,table,1,1,doc,0,kg,0,0,kg,1,table,1,1
472,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,table,1,1
473,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
474,type_k2t,kg,table,kg,1,table,1,1,doc,0,kg,0,0,kg,1,table,1,1
475,type_k2t,kg,table,kg,1,table,1,1,doc,0,kg,0,0,doc,0,table,1,0
476,type_k2t,kg,table,doc,0,table,1,0,kg,1,table,1,1,kg,1,kg,0,0
477,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
478,type_k2t,kg,table,kg,1,table,1,1,doc,0,kg,0,0,kg,1,table,1,1
479,type_k2t,kg,table,table,0,table,1,0,table,0,kg,0,0,table,0,table,1,0
480,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
481,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,table,1,1
482,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
483,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,table,0,table,1,0
484,type_k2t,kg,table,table,0,table,1,0,table,0,kg,0,0,table,0,table,1,0
485,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
486,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
487,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
488,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,table,1,1
489,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
490,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,table,1,0
491,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,kg,1,table,1,1
492,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
493,type_k2t,kg,table,kg,1,table,1,1,doc,0,kg,0,0,doc,0,table,1,0
494,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
495,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
496,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,table,1,1
497,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
498,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,doc,0,table,1,0
499,type_k2t,kg,table,kg,1,table,1,1,table,0,table,1,0,kg,1,table,1,1
500,type_k2t,kg,table,table,0,table,1,0,table,0,kg,0,0,table,0,table,1,0
501,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,table,1,1
502,type_k2t,kg,table,table,0,table,1,0,table,0,kg,0,0,table,0,table,1,0
503,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,table,1,1
504,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,table,1,1
505,type_k2t,kg,table,kg,1,table,1,1,doc,0,table,1,0,doc,0,table,1,0
506,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
507,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
508,type_k2t,kg,table,kg,1,table,1,1,doc,0,table,1,0,kg,1,table,1,1
509,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,table,1,1
510,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,table,1,1
511,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
512,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
513,type_k2t,kg,table,kg,1,table,1,1,doc,0,kg,0,0,kg,1,table,1,1
514,type_k2t,kg,table,kg,1,table,1,1,doc,0,kg,0,0,doc,0,table,1,0
515,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
516,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,table,0,table,1,0
517,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
518,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
519,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
520,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
521,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
522,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,kg,1,table,1,1
523,type_k2t,kg,table,kg,1,table,1,1,doc,0,kg,0,0,kg,1,table,1,1
524,type_k2t,kg,table,kg,1,table,1,1,doc,0,kg,0,0,doc,0,table,1,0
525,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
526,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
527,type_k2t,kg,table,table,0,table,1,0,kg,1,table,1,1,table,0,table,1,0
528,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
529,type_k2t,kg,table,kg,1,table,1,1,table,0,table,1,0,kg,1,kg,0,0
530,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,table,1,0
531,type_k2t,kg,table,table,0,table,1,0,kg,1,kg,0,0,table,0,table,1,0
532,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
533,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
534,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
535,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
536,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,kg,0,0
537,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
538,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
539,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,doc,0,kg,0,0
540,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
541,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
542,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
543,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
544,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
545,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,kg,0,0
546,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
547,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,doc,0,0
548,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
549,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
550,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
551,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,doc,0,doc,0,0
552,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
553,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
554,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
555,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
556,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
557,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
558,type_k2t,kg,table,kg,1,table,1,1,table,0,table,1,0,table,0,doc,0,0
559,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
560,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
561,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,kg,0,0
562,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,kg,0,0
563,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
564,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
565,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
566,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,doc,0,0
567,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
568,type_k2t,kg,table,kg,1,table,1,1,kg,1,kg,0,0,kg,1,doc,0,0
569,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
570,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
571,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
572,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,table,1,1
573,type_k2t,kg,table,kg,1,table,1,1,kg,1,table,1,1,kg,1,doc,0,0
574,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
575,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
576,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
577,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
578,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
579,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
580,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
581,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
582,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
583,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
584,type_t2k,table,kg,table,1,kg,1,1,kg,0,kg,1,0,table,1,kg,1,1
585,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
586,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
587,type_t2k,table,kg,table,1,kg,1,1,table,1,kg,1,1,table,1,kg,1,1
