index,gold_type,gold_q1,gold_q2,graph_r1_primary,graph_r1_correct,graph_r2_primary,graph_r2_correct,graph_joint,atomr_r1_primary,atomr_r1_correct,atomr_r2_primary,atomr_r2_correct,atomr_joint,deepsieve_r1_primary,deepsieve_r1_correct,deepsieve_r2_primary,deepsieve_r2_correct,deepsieve_joint
289,type_t2d,table,doc,table,1,kg,0,0,table,1,doc,1,1,table,1,kg,0,0
290,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,doc,1,1
291,type_t2d,table,doc,kg,0,doc,1,0,kg,0,kg,0,0,kg,0,kg,0,0
292,type_t2d,table,doc,table,1,table,0,0,table,1,kg,0,0,doc,0,doc,1,0
293,type_t2d,table,doc,kg,0,doc,1,0,kg,0,doc,1,0,kg,0,kg,0,0
294,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,doc,1,1
295,type_t2d,table,doc,table,1,doc,1,1,kg,0,doc,1,0,doc,0,doc,1,0
296,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,kg,0,kg,0,0
297,type_t2d,table,doc,table,1,doc,1,1,kg,0,doc,1,0,doc,0,doc,1,0
298,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,kg,0,doc,1,0
299,type_t2d,table,doc,table,1,kg,0,0,kg,0,doc,1,0,doc,0,doc,1,0
300,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,doc,0,kg,0,0
301,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,doc,0,kg,0,0
302,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,doc,0,kg,0,0
303,type_t2d,table,doc,table,1,doc,1,1,table,1,kg,0,0,doc,0,doc,1,0
304,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,doc,0,kg,0,0
305,type_t2d,table,doc,table,1,doc,1,1,table,1,kg,0,0,kg,0,doc,1,0
306,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,doc,0,kg,0,0
307,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,kg,0,doc,1,0
308,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,doc,0,doc,1,0
309,type_t2d,table,doc,table,1,kg,0,0,table,1,doc,1,1,kg,0,doc,1,0
310,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,kg,0,0
311,type_t2d,table,doc,doc,0,doc,1,0,table,1,doc,1,1,kg,0,doc,1,0
312,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
313,type_t2d,table,doc,table,1,kg,0,0,kg,0,kg,0,0,table,1,doc,1,1
314,type_t2d,table,doc,table,1,table,0,0,table,1,table,0,0,table,1,kg,0,0
315,type_t2d,table,doc,table,1,kg,0,0,kg,0,kg,0,0,table,1,kg,0,0
316,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
317,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
318,type_t2d,table,doc,table,1,doc,1,1,kg,0,kg,0,0,doc,0,kg,0,0
319,type_t2d,table,doc,table,1,kg,0,0,table,1,doc,1,1,table,1,kg,0,0
320,type_t2d,table,doc,table,1,doc,1,1,table,1,table,0,0,kg,0,kg,0,0
321,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,kg,0,0
322,type_t2d,table,doc,table,1,doc,1,1,kg,0,kg,0,0,kg,0,kg,0,0
323,type_t2d,table,doc,doc,0,doc,1,0,table,1,table,0,0,doc,0,kg,0,0
324,type_t2d,table,doc,table,1,kg,0,0,table,1,doc,1,1,table,1,kg,0,0
325,type_t2d,table,doc,kg,0,doc,1,0,kg,0,kg,0,0,kg,0,kg,0,0
326,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,kg,0,kg,0,0
327,type_t2d,table,doc,doc,0,doc,1,0,kg,0,kg,0,0,kg,0,kg,0,0
328,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,doc,0,doc,1,0
329,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,kg,0,0
330,type_t2d,table,doc,table,1,doc,1,1,kg,0,doc,1,0,doc,0,doc,1,0
331,type_t2d,table,doc,table,1,doc,1,1,table,1,table,0,0,table,1,kg,0,0
332,type_t2d,table,doc,table,1,doc,1,1,kg,0,doc,1,0,table,1,doc,1,1
333,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,kg,0,0
334,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,doc,0,doc,1,0
335,type_t2d,table,doc,table,1,kg,0,0,kg,0,kg,0,0,doc,0,kg,0,0
336,type_t2d,table,doc,table,1,doc,1,1,table,1,kg,0,0,doc,0,doc,1,0
337,type_t2d,table,doc,table,1,doc,1,1,kg,0,table,0,0,doc,0,kg,0,0
338,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,doc,0,kg,0,0
339,type_t2d,table,doc,table,1,doc,1,1,table,1,table,0,0,doc,0,doc,1,0
340,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,doc,0,doc,1,0
341,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,doc,0,doc,1,0
342,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,doc,0,kg,0,0
343,type_t2d,table,doc,table,1,doc,1,1,table,1,table,0,0,doc,0,doc,1,0
344,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,kg,0,doc,1,0
345,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,doc,0,doc,1,0
346,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,kg,0,kg,0,0
347,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,doc,0,doc,1,0
348,type_t2d,table,doc,table,1,kg,0,0,kg,0,doc,1,0,doc,0,kg,0,0
349,type_t2d,table,doc,kg,0,doc,1,0,kg,0,doc,1,0,kg,0,kg,0,0
350,type_t2d,table,doc,doc,0,kg,0,0,kg,0,kg,0,0,doc,0,kg,0,0
351,type_t2d,table,doc,doc,0,doc,1,0,kg,0,doc,1,0,kg,0,kg,0,0
352,type_t2d,table,doc,table,1,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
353,type_t2d,table,doc,kg,0,doc,1,0,kg,0,doc,1,0,kg,0,kg,0,0
354,type_t2d,table,doc,table,1,doc,1,1,kg,0,kg,0,0,kg,0,kg,0,0
355,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,doc,0,doc,1,0
356,type_t2d,table,doc,table,1,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
357,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,doc,0,doc,1,0
358,type_t2d,table,doc,table,1,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
359,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,kg,0,kg,0,0
360,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,doc,0,doc,1,0
361,type_t2d,table,doc,table,1,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
362,type_t2d,table,doc,table,1,doc,1,1,table,1,kg,0,0,doc,0,kg,0,0
363,type_t2d,table,doc,table,1,table,0,0,kg,0,table,0,0,kg,0,doc,1,0
364,type_t2d,table,doc,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
365,type_t2d,table,doc,table,1,kg,0,0,kg,0,doc,1,0,doc,0,doc,1,0
366,type_t2d,table,doc,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
367,type_t2d,table,doc,kg,0,kg,0,0,kg,0,kg,0,0,doc,0,doc,1,0
368,type_t2d,table,doc,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,doc,1,0
369,type_t2d,table,doc,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
370,type_t2d,table,doc,table,1,table,0,0,kg,0,table,0,0,kg,0,kg,0,0
371,type_t2d,table,doc,table,1,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
372,type_t2d,table,doc,kg,0,kg,0,0,kg,0,doc,1,0,kg,0,kg,0,0
373,type_t2d,table,doc,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
374,type_t2d,table,doc,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
375,type_t2d,table,doc,table,1,kg,0,0,kg,0,kg,0,0,kg,0,doc,1,0
376,type_t2d,table,doc,kg,0,kg,0,0,kg,0,doc,1,0,kg,0,kg,0,0
377,type_t2d,table,doc,table,1,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
378,type_t2d,table,doc,kg,0,table,0,0,kg,0,table,0,0,kg,0,kg,0,0
379,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
380,type_t2d,table,doc,table,1,kg,0,0,table,1,doc,1,1,table,1,kg,0,0
381,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
382,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
383,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,doc,1,1
384,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
385,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
386,type_t2d,table,doc,table,1,table,0,0,table,1,doc,1,1,table,1,doc,1,1
387,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,doc,1,1
388,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,doc,1,1
389,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,kg,0,0
390,type_t2d,table,doc,table,1,table,0,0,table,1,table,0,0,table,1,table,0,0
391,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
392,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
393,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
394,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,doc,1,1
395,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,doc,1,1
396,type_t2d,table,doc,table,1,doc,1,1,table,1,table,0,0,table,1,doc,1,1
397,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,doc,1,1
398,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
399,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
400,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,doc,1,1
401,type_t2d,table,doc,table,1,table,0,0,table,1,doc,1,1,table,1,kg,0,0
402,type_t2d,table,doc,table,1,table,0,0,table,1,doc,1,1,table,1,kg,0,0
403,type_t2d,table,doc,table,1,doc,1,1,table,1,kg,0,0,table,1,doc,1,1
404,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,kg,0,0
405,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,doc,1,1
406,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
407,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,kg,0,0
408,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,kg,0,0
409,type_t2d,table,doc,table,1,kg,0,0,table,1,doc,1,1,table,1,doc,1,1
410,type_t2d,table,doc,table,1,doc,1,1,table,1,kg,0,0,table,1,kg,0,0
411,type_t2d,table,doc,table,1,table,0,0,table,1,table,0,0,table,1,kg,0,0
412,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,doc,1,1
413,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,doc,1,1
414,type_t2d,table,doc,table,1,doc,1,1,table,1,table,0,0,kg,0,doc,1,0
415,type_t2d,table,doc,table,1,kg,0,0,kg,0,kg,0,0,table,1,kg,0,0
416,type_t2d,table,doc,table,1,kg,0,0,table,1,doc,1,1,table,1,kg,0,0
417,type_t2d,table,doc,table,1,kg,0,0,table,1,doc,1,1,table,1,doc,1,1
418,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
419,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,kg,0,0
420,type_t2d,table,doc,table,1,doc,1,1,table,1,table,0,0,table,1,doc,1,1
421,type_t2d,table,doc,table,1,kg,0,0,table,1,doc,1,1,table,1,kg,0,0
422,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
423,type_t2d,table,doc,table,1,kg,0,0,table,1,doc,1,1,table,1,doc,1,1
424,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,doc,1,1
425,type_t2d,table,doc,table,1,doc,1,1,table,1,table,0,0,table,1,doc,1,1
426,type_t2d,table,doc,table,1,doc,1,1,table,1,table,0,0,table,1,doc,1,1
427,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,doc,1,1
428,type_t2d,table,doc,table,1,doc,1,1,table,1,kg,0,0,table,1,kg,0,0
429,type_t2d,table,doc,table,1,doc,1,1,table,1,table,0,0,table,1,kg,0,0
430,type_t2d,table,doc,table,1,kg,0,0,table,1,table,0,0,table,1,doc,1,1
431,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,doc,1,1
432,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,kg,0,0
433,type_t2d,table,doc,table,1,kg,0,0,table,1,doc,1,1,table,1,kg,0,0
434,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
435,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,doc,0,doc,1,0
436,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,kg,0,0
437,type_t2d,table,doc,table,1,doc,1,1,table,1,kg,0,0,table,1,kg,0,0
438,type_t2d,table,doc,table,1,doc,1,1,table,1,doc,1,1,table,1,doc,1,1
439,type_t2d,table,doc,table,1,table,0,0,table,1,doc,1,1,table,1,kg,0,0
440,type_t2d,table,doc,table,1,table,0,0,table,1,doc,1,1,table,1,doc,1,1
441,type_t2d,table,doc,table,1,kg,0,0,table,1,kg,0,0,table,1,kg,0,0
442,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,kg,0,0
443,type_d2t,doc,table,kg,0,doc,0,0,kg,0,table,1,0,kg,0,kg,0,0
444,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
445,type_d2t,doc,table,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
446,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
447,type_d2t,doc,table,doc,1,table,1,1,kg,0,table,1,0,doc,1,table,1,1
448,type_d2t,doc,table,doc,1,kg,0,0,kg,0,kg,0,0,doc,1,kg,0,0
449,type_d2t,doc,table,doc,1,table,1,1,doc,1,table,1,1,kg,0,table,1,0
450,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
451,type_d2t,doc,table,doc,1,table,1,1,kg,0,table,1,0,kg,0,table,1,0
452,type_d2t,doc,table,doc,1,kg,0,0,doc,1,kg,0,0,kg,0,kg,0,0
453,type_d2t,doc,table,doc,1,table,1,1,doc,1,table,1,1,kg,0,table,1,0
454,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,doc,1,kg,0,0
455,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,doc,1,kg,0,0
456,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,doc,1,kg,0,0
457,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,doc,1,kg,0,0
458,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,table,1,0
459,type_d2t,doc,table,kg,0,table,1,0,doc,1,table,1,1,kg,0,table,1,0
460,type_d2t,doc,table,kg,0,table,1,0,doc,1,table,1,1,doc,1,table,1,1
461,type_d2t,doc,table,kg,0,kg,0,0,kg,0,kg,0,0,doc,1,kg,0,0
462,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,table,1,0
463,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,doc,1,table,1,1
464,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,doc,1,kg,0,0
465,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,doc,1,kg,0,0
466,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,doc,1,table,1,1
467,type_d2t,doc,table,doc,1,kg,0,0,table,0,kg,0,0,kg,0,kg,0,0
468,type_d2t,doc,table,doc,1,kg,0,0,kg,0,kg,0,0,doc,1,kg,0,0
469,type_d2t,doc,table,doc,1,table,1,1,table,0,table,1,0,kg,0,kg,0,0
470,type_d2t,doc,table,doc,1,table,1,1,table,0,table,1,0,doc,1,doc,0,0
471,type_d2t,doc,table,doc,1,table,1,1,table,0,table,1,0,kg,0,table,1,0
472,type_d2t,doc,table,table,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
473,type_d2t,doc,table,doc,1,table,1,1,table,0,table,1,0,kg,0,table,1,0
474,type_d2t,doc,table,doc,1,table,1,1,kg,0,table,1,0,kg,0,table,1,0
475,type_d2t,doc,table,kg,0,table,1,0,table,0,kg,0,0,doc,1,kg,0,0
476,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,doc,1,kg,0,0
477,type_d2t,doc,table,kg,0,kg,0,0,table,0,kg,0,0,doc,1,kg,0,0
478,type_d2t,doc,table,kg,0,table,1,0,doc,1,kg,0,0,doc,1,table,1,1
479,type_d2t,doc,table,kg,0,kg,0,0,kg,0,kg,0,0,doc,1,kg,0,0
480,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
481,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
482,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
483,type_d2t,doc,table,doc,1,table,1,1,doc,1,kg,0,0,kg,0,kg,0,0
484,type_d2t,doc,table,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
485,type_d2t,doc,table,doc,1,table,1,1,kg,0,kg,0,0,kg,0,kg,0,0
486,type_d2t,doc,table,doc,1,table,1,1,kg,0,kg,0,0,kg,0,kg,0,0
487,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
488,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
489,type_d2t,doc,table,doc,1,table,1,1,kg,0,kg,0,0,kg,0,kg,0,0
490,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
491,type_d2t,doc,table,doc,1,table,1,1,kg,0,kg,0,0,kg,0,kg,0,0
492,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
493,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
494,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
495,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,kg,0,0
496,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,kg,0,0
497,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,table,1,0
498,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
499,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,table,0,doc,0,0
500,type_d2t,doc,table,kg,0,table,1,0,table,0,table,1,0,doc,1,table,1,1
501,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
502,type_d2t,doc,table,kg,0,kg,0,0,kg,0,kg,0,0,doc,1,kg,0,0
503,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,doc,1,kg,0,0
504,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
505,type_d2t,doc,table,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
506,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
507,type_d2t,doc,table,doc,1,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
508,type_d2t,doc,table,kg,0,kg,0,0,kg,0,table,1,0,kg,0,kg,0,0
509,type_d2t,doc,table,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
510,type_d2t,doc,table,table,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
511,type_d2t,doc,table,table,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
512,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
513,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
514,type_d2t,doc,table,table,0,kg,0,0,table,0,kg,0,0,kg,0,kg,0,0
515,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,kg,0,0
516,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,kg,0,0
517,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
518,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
519,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
520,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
521,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
522,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
523,type_d2t,doc,table,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
524,type_d2t,doc,table,table,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
525,type_d2t,doc,table,table,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
526,type_d2t,doc,table,table,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
527,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
528,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
529,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
530,type_d2t,doc,table,table,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
531,type_d2t,doc,table,table,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
532,type_d2t,doc,table,table,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
533,type_d2t,doc,table,table,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
534,type_d2t,doc,table,table,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
535,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,table,1,0
536,type_d2t,doc,table,doc,1,table,1,1,kg,0,kg,0,0,kg,0,table,1,0
537,type_d2t,doc,table,doc,1,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
538,type_d2t,doc,table,kg,0,kg,0,0,kg,0,kg,0,0,kg,0,kg,0,0
539,type_d2t,doc,table,kg,0,kg,0,0,kg,0,table,1,0,kg,0,kg,0,0
540,type_d2t,doc,table,kg,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
541,type_d2t,doc,table,table,0,table,1,0,table,0,table,1,0,table,0,table,1,0
542,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
543,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
544,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,doc,0,0
545,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,kg,0,0
546,type_d2t,doc,table,doc,1,table,1,1,doc,1,table,1,1,doc,1,table,1,1
547,type_d2t,doc,table,doc,1,table,1,1,doc,1,table,1,1,doc,1,doc,0,0
548,type_d2t,doc,table,table,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
549,type_d2t,doc,table,doc,1,table,1,1,kg,0,kg,0,0,kg,0,kg,0,0
550,type_d2t,doc,table,table,0,table,1,0,kg,0,kg,0,0,kg,0,kg,0,0
551,type_d2t,doc,table,table,0,table,1,0,table,0,table,1,0,doc,1,table,1,1
552,type_d2t,doc,table,table,0,table,1,0,kg,0,table,1,0,table,0,table,1,0
553,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
554,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,doc,1,table,1,1
555,type_d2t,doc,table,table,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
556,type_d2t,doc,table,doc,1,table,1,1,doc,1,table,1,1,kg,0,table,1,0
557,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
558,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
559,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
560,type_d2t,doc,table,doc,1,table,1,1,kg,0,table,1,0,kg,0,table,1,0
561,type_d2t,doc,table,doc,1,table,1,1,doc,1,table,1,1,doc,1,table,1,1
562,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
563,type_d2t,doc,table,doc,1,table,1,1,kg,0,table,1,0,kg,0,table,1,0
564,type_d2t,doc,table,table,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
565,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
566,type_d2t,doc,table,table,0,table,1,0,table,0,table,1,0,table,0,table,1,0
567,type_d2t,doc,table,table,0,table,1,0,table,0,table,1,0,doc,1,table,1,1
568,type_d2t,doc,table,table,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
569,type_d2t,doc,table,doc,1,table,1,1,kg,0,table,1,0,kg,0,table,1,0
570,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,doc,1,table,1,1
571,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
572,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
573,type_d2t,doc,table,doc,1,table,1,1,kg,0,table,1,0,kg,0,table,1,0
574,type_d2t,doc,table,doc,1,table,1,1,kg,0,table,1,0,kg,0,table,1,0
575,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,doc,0,0
576,type_d2t,doc,table,doc,1,table,1,1,table,0,table,1,0,doc,1,table,1,1
577,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
578,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
579,type_d2t,doc,table,doc,1,table,1,1,kg,0,table,1,0,kg,0,table,1,0
580,type_d2t,doc,table,table,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
581,type_d2t,doc,table,table,0,table,1,0,table,0,table,1,0,doc,1,table,1,1
582,type_d2t,doc,table,doc,1,table,1,1,doc,1,table,1,1,kg,0,table,1,0
583,type_d2t,doc,table,kg,0,table,1,0,kg,0,table,1,0,kg,0,table,1,0
584,type_d2t,doc,table,doc,1,table,1,1,kg,0,table,1,0,kg,0,table,1,0
